Time [local],Min,10,20,30,40,50,60,70,80,90,Max,QueryRate,Queries,Load Factor
6/26/2023 3:16,1507,2433,2664,2828,2988,3156,3351,3576,3912,4543,35918,1338.933333,80336,17.8637056
6/26/2023 3:17,1504,2442,2664,2828,2973,3141,3335,3576,3892,4498,35509,1338.116667,80287,17.74255474
6/26/2023 3:18,1478,2435,2664,2828,2973,3141,3335,3576,3873,4476,55177,1418.45,85107,17.86898932
6/26/2023 3:19,1448,2436,2651,2814,2973,3141,3335,3558,3873,4453,54668,1401.333333,84080,19.12302533
6/26/2023 3:20,1587,2470,2677,2843,2988,3156,3351,3576,3892,4498,36355,1354,81240,17.40256429
6/26/2023 3:21,1537,2438,2664,2828,2973,3141,3318,3558,3873,4498,37055,1347.516667,80851,17.55008342
6/26/2023 3:22,1542,2437,2651,2814,2973,3141,3318,3558,3873,4476,36907,1368.05,82083,17.46897016
6/26/2023 3:23,1470,2452,2664,2828,2973,3141,3335,3576,3892,4520,41510,1401.616667,84097,17.97330184
6/26/2023 3:24,1548,2427,2651,2814,2958,3141,3318,3558,3873,4498,40065,1432.766667,85966,18.55497747
6/26/2023 3:25,1591,2431,2651,2814,2973,3141,3335,3558,3892,4498,36758,1403.95,84237,18.22164417
6/26/2023 3:26,1549,2445,2664,2828,2973,3141,3335,3576,3892,4543,53971,1436.516667,86191,18.73534923
6/26/2023 3:27,1589,2432,2651,2814,2973,3141,3318,3558,3873,4498,35665,1432.516667,85951,18.62698127
6/26/2023 3:28,1488,2441,2664,2828,2988,3156,3335,3576,3892,4520,38355,1440.9,86454,18.58200211
6/26/2023 3:29,1570,2457,2664,2828,2988,3141,3335,3576,3892,4520,36886,1421.933333,85316,18.57570923
6/26/2023 3:30,1584,2444,2664,2828,2973,3141,3335,3558,3873,4498,34731,1390.1,83406,18.29097378
6/26/2023 3:31,1588,2422,2638,2814,2958,3125,3318,3540,3854,4476,35542,1380.4,82824,17.82623318
6/26/2023 3:32,1622,2469,2677,2843,3003,3156,3351,3576,3892,4498,33882,1397.883333,83873,18.98275763
6/26/2023 3:33,1512,2449,2664,2828,2988,3156,3335,3576,3892,4498,35268,1410.933333,84656,19.19936564
6/26/2023 3:34,1588,2438,2664,2814,2973,3141,3335,3576,3873,4498,37465,1392.166667,83530,19.7535221
6/26/2023 3:35,1529,2443,2664,2814,2973,3141,3335,3576,3873,4498,35559,1414.183333,84851,18.14530508
6/26/2023 3:36,1636,2434,2651,2814,2973,3141,3335,3558,3873,4476,34818,1431.883333,85913,19.29116905
6/26/2023 3:37,1568,2444,2664,2828,2973,3141,3335,3558,3873,4498,34240,1418.733333,85124,18.50735169
6/26/2023 3:38,1540,2453,2664,2828,2988,3156,3351,3576,3892,4498,37358,1420.75,85245,19.1263513
6/26/2023 3:39,1614,2448,2664,2828,2988,3156,3351,3576,3892,4498,36060,1413.416667,84805,18.71203086
6/26/2023 3:40,1584,2438,2664,2828,2988,3156,3335,3576,3892,4498,35517,1419.933333,85196,17.83988767
6/26/2023 3:41,1514,2447,2664,2828,2988,3156,3335,3576,3892,4543,34806,1434.233333,86054,18.73933511
6/26/2023 3:42,1553,2430,2651,2814,2973,3141,3335,3576,3873,4520,40413,1493.4,89604,19.66827193
6/26/2023 3:43,1592,2422,2651,2814,2973,3141,3318,3558,3873,4498,35492,1410.866667,84652,18.65623785
6/26/2023 3:44,1546,2432,2651,2828,2973,3141,3335,3576,3892,4543,37854,1451.783333,87107,19.04899549
6/26/2023 3:45,1507,2434,2651,2814,2973,3141,3335,3576,3892,4520,36882,1426.483333,85589,19.79267325
6/26/2023 3:46,1618,2417,2638,2814,2973,3141,3318,3558,3873,4498,35428,1458.216667,87493,19.2652346
6/26/2023 3:47,1564,2412,2638,2800,2958,3125,3318,3558,3873,4476,36231,1486.466667,89188,19.04573357
6/26/2023 3:48,1543,2407,2638,2814,2973,3141,3335,3576,3873,4498,36574,1485.116667,89107,19.46584324
6/26/2023 3:49,1509,2401,2638,2800,2958,3125,3318,3558,3854,4453,34515,1489.833333,89390,19.8283659
6/26/2023 3:50,1540,2421,2651,2814,2973,3141,3335,3576,3873,4498,35643,1472.133333,88328,18.9042191
6/26/2023 3:51,1558,2421,2651,2814,2973,3141,3318,3558,3873,4476,34955,1469.5,88170,19.14938608
6/26/2023 3:52,1518,2416,2651,2814,2973,3141,3335,3576,3892,4543,54008,1510.183333,90611,19.48722233
6/26/2023 3:53,1640,2417,2638,2800,2958,3125,3318,3540,3854,4431,34913,1487.066667,89224,19.23627784
6/26/2023 3:54,1569,2410,2638,2814,2973,3141,3335,3558,3873,4498,35027,1475.883333,88553,18.58132368
6/26/2023 3:55,1540,2423,2651,2814,2973,3141,3318,3558,3854,4453,36839,1494.05,89643,19.44170549
6/26/2023 3:56,1545,2433,2651,2814,2973,3141,3335,3576,3892,4498,34398,1455.016667,87301,19.67085491
6/26/2023 3:57,1482,2437,2664,2828,2988,3156,3335,3576,3873,4498,36791,1461,87660,19.95014932
6/26/2023 3:58,1547,2414,2638,2814,2973,3141,3335,3558,3873,4498,35401,1523.016667,91381,19.48200411
6/26/2023 3:59,1456,2415,2638,2800,2958,3125,3318,3540,3854,4453,37127,1558.3,93498,19.79045869
6/26/2023 4:00,1628,2405,2638,2800,2958,3125,3318,3558,3854,4498,35026,1540.133333,92408,20.8913733
6/26/2023 4:01,1518,2398,2625,2800,2958,3125,3318,3558,3873,4498,36116,1538.216667,92293,19.29029512
6/26/2023 4:02,1438,2404,2625,2800,2958,3125,3318,3558,3873,4476,34462,1506.183333,90371,19.61282035
6/26/2023 4:03,1609,2441,2664,2828,2973,3156,3335,3576,3892,4543,36482,1507.583333,90455,19.94306225
6/26/2023 4:04,1504,2400,2625,2800,2958,3125,3318,3558,3873,4498,35864,1593.65,95619,20.89739303
6/26/2023 4:05,1609,2399,2625,2786,2958,3125,3318,3540,3854,4498,35905,1587.216667,95233,19.61452782
6/26/2023 4:06,1600,2382,2611,2786,2944,3094,3285,3523,3834,4453,35996,1610.55,96633,20.59915658
6/26/2023 4:07,1564,2394,2611,2786,2944,3110,3285,3523,3834,4409,35655,1607.683333,96461,19.67258271
6/26/2023 4:08,1553,2386,2611,2786,2944,3110,3301,3540,3854,4453,36104,1645.066667,98704,20.83211134
6/26/2023 4:09,1546,2417,2638,2800,2958,3125,3318,3558,3873,4498,36359,1605.616667,96337,20.36053647
6/26/2023 4:10,1568,2404,2625,2800,2958,3125,3318,3558,3873,4498,34631,1621.283333,97277,20.43570449
6/26/2023 4:11,1569,2383,2598,2773,2944,3110,3301,3540,3834,4453,54769,1682.716667,100963,20.74245471
6/26/2023 4:12,1525,2384,2598,2773,2929,3094,3285,3523,3834,4431,35054,1734.883333,104093,21.43771357
6/26/2023 4:13,1547,2380,2598,2773,2929,3094,3285,3523,3815,4409,36560,1725.216667,103513,22.2024052
6/26/2023 4:14,1567,2388,2598,2773,2929,3094,3285,3505,3815,4409,34290,1755.1,105306,20.97117965
6/26/2023 4:15,1540,2377,2586,2759,2914,3094,3269,3505,3796,4387,35999,1761.116667,105667,22.499213
6/26/2023 4:16,1588,2379,2598,2773,2929,3094,3285,3505,3815,4387,37538,1747.283333,104837,21.70473782
6/26/2023 4:17,1564,2386,2611,2773,2944,3110,3301,3523,3834,4476,34673,1766.716667,106003,22.05173875
6/26/2023 4:18,1492,2407,2625,2786,2944,3125,3318,3558,3873,4520,35143,1703.566667,102214,22.21827613
6/26/2023 4:19,1433,2411,2625,2800,2958,3125,3318,3540,3873,4520,39067,1670.95,100257,22.21012936
6/26/2023 4:20,1584,2414,2638,2800,2973,3141,3335,3558,3873,4476,36364,1663.75,99825,20.80216033
6/26/2023 4:21,1583,2428,2651,2814,2973,3141,3335,3576,3873,4498,39183,1649.533333,98972,20.87733062
6/26/2023 4:22,1632,2438,2651,2814,2973,3141,3335,3576,3892,4520,36368,1654.316667,99259,21.24767651
6/26/2023 4:23,1585,2433,2651,2814,2973,3141,3335,3576,3892,4543,35634,1701.3,102078,22.35821461
6/26/2023 4:24,1547,2434,2651,2828,2988,3156,3335,3576,3912,4566,56209,1680.5,100830,21.96260517
6/26/2023 4:25,1572,2421,2638,2814,2973,3141,3335,3576,3892,4520,37493,1710.583333,102635,22.42450896
6/26/2023 4:26,1535,2427,2651,2814,2973,3141,3335,3558,3873,4498,35438,1738.916667,104335,23.63054853
6/26/2023 4:27,1495,2440,2664,2828,2988,3156,3351,3594,3912,4520,36484,1671.966667,100318,22.86455326
6/26/2023 4:28,1545,2421,2638,2814,2973,3141,3335,3576,3873,4498,34763,1741.983333,104519,22.41309528
6/26/2023 4:29,1426,2406,2638,2800,2973,3141,3335,3576,3873,4520,34544,1735.466667,104128,22.33958851
6/26/2023 4:30,1477,2413,2638,2800,2973,3141,3335,3576,3873,4520,55539,1752.216667,105133,22.87103798
6/26/2023 4:31,1568,2407,2638,2800,2958,3125,3335,3558,3873,4476,37256,1753.416667,105205,22.18604587
6/26/2023 4:32,1519,2412,2638,2800,2958,3125,3318,3558,3854,4476,35794,1761.983333,105719,22.27044653
6/26/2023 4:33,1538,2410,2638,2814,2973,3141,3335,3558,3873,4520,34980,1765.783333,105947,22.10858969
6/26/2023 4:34,1497,2419,2638,2814,2973,3141,3318,3558,3873,4498,34992,1711.55,102693,22.68894984
6/26/2023 4:35,1552,2405,2625,2800,2958,3125,3318,3558,3873,4498,35502,1755.7,105342,21.9037209
6/26/2023 4:36,1488,2412,2638,2814,2973,3141,3335,3558,3873,4498,36217,1731.2,103872,22.87455364
6/26/2023 4:37,1558,2420,2638,2814,2973,3141,3335,3558,3873,4498,37874,1737.966667,104278,21.66664813
6/26/2023 4:38,1486,2412,2625,2800,2958,3125,3335,3558,3873,4498,35878,1773.033333,106382,22.6391084
6/26/2023 4:39,1516,2401,2625,2800,2958,3125,3301,3540,3854,4453,36276,1808.116667,108487,23.41654184
6/26/2023 4:40,1585,2383,2611,2773,2929,3110,3301,3540,3834,4453,54495,1838.7,110322,22.23576203
6/26/2023 4:41,1515,2382,2598,2773,2929,3094,3285,3505,3815,4431,35504,1899.766667,113986,23.18047377
6/26/2023 4:42,1502,2380,2598,2773,2929,3094,3285,3505,3815,4409,53807,1861.516667,111691,22.77592935
6/26/2023 4:43,1547,2388,2611,2773,2929,3094,3285,3523,3815,4409,53718,1878.5,112710,22.67054596
6/26/2023 4:44,1521,2381,2598,2773,2929,3110,3301,3523,3834,4409,33322,1904.8,114288,23.15880746
6/26/2023 4:45,1516,2390,2611,2773,2944,3110,3301,3523,3834,4453,52988,1887.3,113238,24.69909958
6/26/2023 4:46,1564,2415,2625,2800,2944,3110,3285,3523,3834,4453,34189,2002.316667,120139,25.82688191
6/26/2023 4:47,1522,2419,2638,2800,2958,3125,3318,3540,3854,4498,34108,1893.316667,113599,23.56940911
6/26/2023 4:48,1460,2424,2638,2814,2973,3141,3318,3558,3873,4498,35719,1885.166667,113110,23.3136484
6/26/2023 4:49,1442,2409,2638,2800,2958,3125,3318,3558,3873,4476,34323,1811.083333,108665,22.89272972
6/26/2023 4:50,1464,2418,2638,2814,2958,3141,3335,3558,3873,4476,38742,1811.016667,108661,23.61380833
6/26/2023 4:51,1555,2410,2625,2800,2958,3125,3301,3540,3834,4431,35205,1844.516667,110671,23.93667809
6/26/2023 4:52,1539,2407,2638,2800,2958,3125,3318,3558,3873,4476,35310,1841.583333,110495,23.54441878
6/26/2023 4:53,1533,2404,2638,2800,2973,3141,3335,3576,3873,4520,36088,1868.983333,112139,23.67877822
6/26/2023 4:54,1588,2421,2638,2814,2958,3141,3318,3558,3873,4498,37318,1943.566667,116614,24.28839129
6/26/2023 4:55,1575,2423,2638,2814,2973,3141,3318,3558,3854,4498,35840,1964.533333,117872,24.66832553
6/26/2023 4:56,1587,2417,2638,2800,2958,3125,3318,3558,3873,4476,35444,1970.733333,118244,24.37007675
6/26/2023 4:57,1514,2410,2625,2800,2958,3125,3318,3558,3873,4476,35765,1963.85,117831,24.47975011
6/26/2023 4:58,1524,2417,2638,2814,2973,3141,3335,3558,3892,4520,34597,1983.516667,119011,26.21742726
6/26/2023 4:59,1529,2398,2625,2800,2958,3125,3318,3558,3873,4498,53967,1959.55,117573,24.13019903
6/26/2023 5:00,1505,2399,2625,2800,2958,3125,3318,3558,3873,4498,33243,1931.433333,115886,25.26218159
6/26/2023 5:01,1469,2398,2625,2800,2958,3141,3335,3576,3892,4543,36790,1922.683333,115361,24.44950742
6/26/2023 5:02,1482,2412,2638,2814,2973,3141,3335,3576,3892,4589,37684,2025.883333,121553,25.09010523
6/26/2023 5:03,1427,2411,2638,2800,2958,3125,3318,3558,3873,4520,37420,2006.833333,120410,24.40633869
6/26/2023 5:04,1488,2400,2625,2800,2958,3141,3335,3576,3892,4520,39091,2019.35,121161,26.90426811
6/26/2023 5:05,1505,2403,2625,2800,2958,3125,3318,3558,3873,4520,39257,2063.466667,123808,26.18235606
6/26/2023 5:06,1541,2388,2611,2786,2944,3110,3301,3540,3854,4476,34330,2093.066667,125584,26.23433387
6/26/2023 5:07,1577,2387,2611,2786,2944,3110,3301,3523,3834,4476,34333,2098.666667,125920,25.95294525
6/26/2023 5:08,1571,2385,2611,2773,2944,3110,3301,3523,3834,4453,34387,2112.516667,126751,26.2397078
6/26/2023 5:09,1494,2386,2611,2786,2944,3110,3301,3540,3854,4453,38019,2131.866667,127912,26.10019902
6/26/2023 5:10,1545,2391,2611,2773,2929,3110,3285,3523,3815,4431,36973,2159.283333,129557,26.49344861
6/26/2023 5:11,1475,2394,2611,2786,2944,3110,3301,3540,3854,4476,35787,2150.4,129024,26.16080511
6/26/2023 5:12,1536,2368,2586,2759,2914,3079,3269,3505,3815,4409,36898,2308.75,138525,27.71187304
6/26/2023 5:13,1503,2379,2598,2759,2929,3094,3285,3523,3815,4431,39429,2234.9,134094,26.41081631
6/26/2023 5:14,1615,2395,2611,2786,2929,3110,3285,3523,3834,4453,35781,2191.533333,131492,26.58937546
6/26/2023 5:15,1547,2386,2598,2773,2929,3094,3285,3523,3834,4476,33513,2220.883333,133253,27.73049306
6/26/2023 5:16,1567,2385,2598,2773,2929,3094,3285,3523,3834,4476,31268,2225.816667,133549,27.918321
6/26/2023 5:17,1580,2405,2625,2786,2944,3125,3318,3540,3873,4520,34456,2197.633333,131858,27.25388563
6/26/2023 5:18,1538,2415,2625,2800,2958,3125,3318,3540,3854,4498,36182,2194.066667,131644,26.05152413
6/26/2023 5:19,1495,2408,2625,2786,2958,3125,3318,3540,3873,4498,35618,2157.833333,129470,26.09813968
6/26/2023 5:20,1560,2404,2625,2800,2958,3125,3318,3540,3854,4520,31998,2154.716667,129283,27.80289376
6/26/2023 5:21,1503,2417,2638,2800,2958,3125,3318,3558,3873,4498,36776,2151.983333,129119,26.75501225
6/26/2023 5:22,1401,2408,2625,2800,2958,3125,3318,3558,3873,4543,35605,2180.966667,130858,27.25955399
6/26/2023 5:23,1493,2412,2625,2800,2958,3125,3318,3558,3873,4520,39427,2217.133333,133028,27.8906808
6/26/2023 5:24,1522,2411,2625,2800,2958,3141,3335,3558,3873,4543,36848,2226.45,133587,28.9629533
6/26/2023 5:25,1525,2408,2625,2800,2958,3125,3318,3540,3854,4498,33743,2223.116667,133387,28.7482377
6/26/2023 5:26,1470,2396,2611,2786,2944,3110,3301,3540,3834,4476,36031,2234.833333,134090,28.22872068
6/26/2023 5:27,1434,2397,2625,2786,2944,3125,3318,3540,3854,4476,37125,2262.266667,135736,27.89312564
6/26/2023 5:28,1515,2403,2625,2800,2958,3125,3318,3540,3854,4476,37435,2250.533333,135032,28.12347433
6/26/2023 5:29,1532,2389,2611,2786,2944,3110,3301,3523,3834,4476,33712,2249.9,134994,28.42346738
6/26/2023 5:30,1527,2396,2625,2786,2944,3110,3301,3540,3854,4453,36160,2259.25,135555,29.09149219
6/26/2023 5:31,1454,2403,2625,2786,2944,3125,3318,3540,3854,4453,34047,2240.066667,134404,28.43658249
6/26/2023 5:32,1551,2405,2625,2800,2958,3125,3318,3540,3854,4476,51471,2195.116667,131707,28.455256
6/26/2023 5:33,1447,2411,2625,2800,2958,3125,3318,3540,3854,4476,35131,2235.716667,134143,28.21439982
6/26/2023 5:34,1557,2404,2625,2800,2958,3125,3318,3540,3854,4476,35788,2273.833333,136430,28.51596535
6/26/2023 5:35,1532,2405,2625,2786,2944,3125,3301,3540,3854,4453,37808,2256.366667,135382,29.45968357
6/26/2023 5:36,1497,2401,2625,2786,2944,3125,3318,3540,3854,4476,37607,2280.783333,136847,28.4315667
6/26/2023 5:37,1474,2413,2638,2800,2958,3125,3318,3540,3854,4476,37076,2310.45,138627,28.66872653
6/26/2023 5:38,1385,2414,2625,2800,2958,3125,3318,3558,3873,4498,34040,2270.8,136248,28.78284457
6/26/2023 5:39,1513,2413,2625,2800,2958,3125,3318,3540,3854,4498,35305,2304.616667,138277,28.63316495
6/26/2023 5:40,1546,2415,2638,2800,2958,3125,3318,3540,3854,4498,34398,2311,138660,28.28042944
6/26/2023 5:41,1574,2411,2625,2800,2958,3125,3301,3540,3854,4498,35710,2275.666667,136540,27.62003657
6/26/2023 5:42,1493,2389,2611,2773,2929,3110,3301,3523,3834,4476,35542,2342.483333,140549,28.81593703
6/26/2023 5:43,1541,2389,2611,2773,2929,3094,3285,3523,3834,4453,35002,2382.533333,142952,28.29487778
6/26/2023 5:44,1494,2386,2598,2773,2929,3094,3285,3523,3834,4453,33922,2384.966667,143098,28.01785847
6/26/2023 5:45,1483,2376,2598,2759,2914,3094,3269,3505,3815,4431,34546,2411.533333,144692,30.63271824
6/26/2023 5:46,1543,2392,2611,2773,2929,3094,3285,3523,3834,4453,35791,2407.266667,144436,30.15857127
6/26/2023 5:47,1582,2393,2611,2773,2929,3094,3285,3505,3815,4409,36589,2399.766667,143986,30.79937283
6/26/2023 5:48,1410,2411,2625,2786,2944,3110,3301,3523,3815,4431,79466,2450.9,147054,31.18606701
6/26/2023 5:49,1566,2404,2625,2786,2944,3110,3301,3540,3854,4476,55082,2370.75,142245,29.22934108
6/26/2023 5:50,1507,2394,2611,2786,2944,3110,3301,3523,3834,4453,36471,2357.933333,141476,30.71658094
6/26/2023 5:51,1495,2399,2625,2786,2944,3110,3301,3523,3834,4453,37927,2380.35,142821,30.11640294
6/26/2023 5:52,1435,2404,2625,2786,2958,3125,3318,3540,3854,4498,34308,2383.4,143004,30.44756892
6/26/2023 5:53,1506,2404,2625,2800,2958,3125,3318,3540,3854,4476,37411,2382.366667,142942,30.75357485
6/26/2023 5:54,1497,2400,2611,2786,2944,3110,3301,3540,3834,4476,35285,2366.166667,141970,30.55587654
6/26/2023 5:55,1524,2400,2625,2786,2944,3110,3301,3540,3834,4476,37357,2372.2,142332,30.04976933
6/26/2023 5:56,1528,2402,2625,2786,2944,3110,3301,3523,3834,4476,39711,2363.716667,141823,31.01032466
6/26/2023 5:57,1494,2396,2611,2786,2944,3110,3301,3540,3834,4476,54183,2412.316667,144739,30.82838693
6/26/2023 5:58,1403,2394,2611,2786,2944,3110,3301,3523,3834,4431,33348,2429.283333,145757,31.98048153
6/26/2023 5:59,1420,2398,2611,2786,2944,3110,3301,3523,3834,4476,34858,2519.133333,151148,31.15628026
6/26/2023 6:00,1499,2397,2611,2773,2929,3094,3285,3523,3834,4453,34864,2562.183333,153731,32.98341665
6/26/2023 6:01,1550,2403,2611,2773,2944,3094,3285,3523,3834,4453,31515,2514.766667,150886,32.1635771
6/26/2023 6:02,1463,2401,2625,2786,2944,3110,3301,3523,3834,4453,28989,2482.516667,148951,30.90821423
6/26/2023 6:03,1422,2398,2611,2786,2944,3110,3301,3540,3854,4476,36405,2483.116667,148987,30.99362255
6/26/2023 6:04,1480,2389,2611,2786,2944,3110,3301,3540,3854,4498,53763,2491.05,149463,31.74616789
6/26/2023 6:05,1459,2387,2611,2773,2929,3094,3285,3523,3834,4453,32786,2549.05,152943,32.99369635
6/26/2023 6:06,1425,2392,2611,2786,2944,3110,3301,3540,3854,4476,34658,2501.15,150069,32.30190674
6/26/2023 6:07,1371,2387,2598,2773,2929,3094,3285,3523,3815,4431,35483,2546.283333,152777,31.92773473
6/26/2023 6:08,1544,2377,2598,2759,2929,3094,3285,3505,3815,4431,39501,2572.933333,154376,31.7637698
6/26/2023 6:09,1535,2371,2586,2759,2914,3079,3269,3505,3815,4453,54119,2639.383333,158363,31.09599804
6/26/2023 6:10,1473,2383,2598,2773,2929,3094,3285,3505,3815,4431,37690,2680.95,160857,31.0891653
6/26/2023 6:11,1496,2372,2598,2759,2929,3094,3285,3505,3815,4431,54490,2707.633333,162458,31.88946266
6/26/2023 6:12,1516,2380,2598,2773,2929,3094,3285,3505,3834,4453,35337,2728.85,163731,31.92488494
6/26/2023 6:13,1305,2383,2598,2773,2929,3094,3285,3505,3815,4431,27409,2764.866667,165892,33.09238412
6/26/2023 6:14,1455,2384,2598,2773,2929,3094,3285,3523,3815,4431,35602,2797.45,167847,33.04955015
6/26/2023 6:15,1469,2382,2598,2759,2929,3094,3285,3505,3815,4453,35151,2726.333333,163580,32.49701584
6/26/2023 6:16,1507,2370,2586,2759,2914,3079,3269,3488,3796,4409,34958,2780.75,166845,32.40468202
6/26/2023 6:17,1453,2381,2598,2759,2914,3094,3269,3505,3815,4431,36024,2741.583333,164495,32.90730801
6/26/2023 6:18,1470,2389,2611,2773,2929,3094,3285,3523,3834,4453,54934,2684.733333,161084,31.61320208
6/26/2023 6:19,1488,2397,2611,2773,2929,3110,3301,3523,3834,4476,36152,2702.483333,162149,31.86925089
6/26/2023 6:20,1394,2398,2611,2773,2929,3094,3285,3523,3815,4453,35234,2670.783333,160247,32.73219212
6/26/2023 6:21,1475,2391,2611,2773,2929,3094,3285,3505,3815,4431,37884,2673.716667,160423,31.60228619
6/26/2023 6:22,1512,2396,2611,2786,2944,3110,3301,3523,3834,4453,36744,2714.916667,162895,31.76177251
6/26/2023 6:23,1476,2394,2611,2786,2944,3110,3301,3523,3834,4453,33363,2698.433333,161906,31.77109673
6/26/2023 6:24,1475,2403,2625,2786,2944,3110,3301,3540,3854,4476,54967,2690.65,161439,31.67488312
6/26/2023 6:25,1394,2394,2611,2773,2929,3094,3285,3523,3834,4453,48976,2731.016667,163861,32.99654111
6/26/2023 6:26,1479,2386,2598,2773,2929,3094,3285,3505,3815,4431,37347,2766.8,166008,34.0684712
6/26/2023 6:27,1457,2390,2611,2773,2929,3094,3285,3523,3815,4453,53964,2746.033333,164762,34.88458314
6/26/2023 6:28,1388,2394,2611,2773,2929,3110,3285,3523,3815,4453,34390,2768.85,166131,33.52463565
6/26/2023 6:29,1464,2395,2611,2773,2929,3110,3301,3523,3815,4453,39239,2873.1,172386,34.56301137
6/26/2023 6:30,1449,2382,2598,2773,2929,3094,3285,3505,3815,4453,35951,2859.716667,171583,35.58816516
6/26/2023 6:31,1490,2384,2598,2759,2929,3094,3269,3505,3796,4431,31788,2891.233333,173474,35.41344741
6/26/2023 6:32,1480,2377,2598,2759,2929,3094,3285,3505,3815,4453,35110,2935.683333,176141,36.88710955
6/26/2023 6:33,1500,2396,2611,2773,2944,3110,3285,3523,3815,4431,34064,2799.983333,167999,34.40816138
6/26/2023 6:34,1495,2391,2611,2773,2929,3094,3285,3505,3815,4431,54005,2813.033333,168782,34.38618979
6/26/2023 6:35,1363,2390,2611,2773,2929,3094,3285,3505,3815,4431,33374,2809.266667,168556,34.52574554
6/26/2023 6:36,1454,2386,2598,2759,2914,3079,3269,3488,3796,4431,30289,2843.25,170595,35.41804267
6/26/2023 6:37,1500,2395,2611,2773,2929,3094,3285,3505,3815,4453,41475,2831.316667,169879,34.68608455
6/26/2023 6:38,1543,2396,2611,2773,2929,3094,3285,3505,3815,4431,35971,2865.4,171924,34.1840009
6/26/2023 6:39,1525,2393,2611,2773,2929,3094,3285,3505,3815,4453,35738,2887.916667,173275,35.22760958
6/26/2023 6:40,1461,2388,2611,2773,2929,3094,3285,3505,3815,4476,54589,2838.983333,170339,34.55084866
6/26/2023 6:41,1484,2385,2598,2773,2929,3094,3285,3523,3834,4453,39587,2832.45,169947,34.79576033
6/26/2023 6:42,1479,2384,2598,2773,2929,3094,3269,3505,3796,4431,34226,2859.333333,171560,34.36215054
6/26/2023 6:43,1432,2385,2598,2759,2914,3079,3269,3505,3796,4431,36736,2901.05,174063,35.30471571
